date,pollution_0,pollution_1,pollution_2,pollution_3,pollution_4,pollution_5,pollution_6,pollution_7,pollution_8,pollution_9,pollution_10,pollution_11,pollution_12,pollution_13,pollution_14,pollution_15,pollution_16,pollution_17,pollution_18,pollution_19,pollution_20,pollution_21,pollution_22,pollution_23,temp_0,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,temp_13,temp_14,temp_15,temp_16,temp_17,temp_18,temp_19,temp_20,temp_21,temp_22,temp_23,wndspd_0,wndspd_1,wndspd_2,wndspd_3,wndspd_4,wndspd_5,wndspd_6,wndspd_7,wndspd_8,wndspd_9,wndspd_10,wndspd_11,wndspd_12,wndspd_13,wndspd_14,wndspd_15,wndspd_16,wndspd_17,wndspd_18,wndspd_19,wndspd_20,wndspd_21,wndspd_22,wndspd_23
2010-02-21,5.568344503761097,5.375278407684165,5.455321115357702,5.4638318050256105,5.3706380281276624,5.327876168789581,5.332718793265369,5.3981627015177525,5.2574953720277815,5.247024072160486,4.700480365792417,4.189654742026425,3.58351893845611,3.58351893845611,3.332204510175204,3.6109179126442243,3.4339872044851463,3.1780538303479458,3.044522437723423,3.4339872044851463,4.248495242049359,4.605170185988092,4.770684624465665,5.043425116919247,-2,-1,-2,-2,-2,-3,-5,-3,-1,3,6,10,12,13,14,14,14,12,9,4,4,4,2,1,1.172482137234565,1.3029127521808397,1.5195132049061133,0.6365768290715511,1.3029127521808397,1.6992786164338898,2.151762203259462,2.340843805111136,2.604170070614818,2.914522218128448,3.151025157960026,3.2767673032839784,3.475067230228611,3.616846251214105,3.7618975468505083,3.888549649242504,3.967646909176143,1.4182774069729414,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.0260415958332743,2.151762203259462,2.5352828571130672
2010-02-22,5.043425116919247,4.919980925828125,4.969813299576001,4.890349128221754,4.61512051684126,4.499809670330265,4.51085950651685,4.51085950651685,4.605170185988092,4.532599493153256,4.394449154672439,4.04305126783455,4.110873864173311,4.290459441148391,4.343805421853684,4.382026634673881,4.442651256490317,4.532599493153256,4.61512051684126,4.564348191467836,4.406719247264253,4.564348191467836,4.477336814478207,4.465908118654584,-1,0,-2,-1,-3,-3,-3,-4,-2,-1,0,2,3,3,4,5,4,3,2,0,-1,0,-1,-2,0.6365768290715511,0.85015092936961,1.0260415958332743,1.7783364488959144,2.0425181875752383,2.2512917986064953,2.4239173781615704,2.5710843460290524,2.785628335747585,3.007166651179654,3.188416617383492,3.3098128198603027,3.475067230228611,3.5675589188773804,3.6750340472918834,3.772071045000701,3.8416005411316,3.906608372726647,3.9243467551169777,3.959097412814075,0.6365768290715511,1.4182774069729414,1.7783364488959144,0.6365768290715511
2010-02-23,4.51085950651685,4.718498871295094,4.653960350157523,4.867534450455582,4.770684624465665,4.663439094112067,4.727387818712341,4.875197323201151,4.90527477843843,4.919980925828125,4.962844630259907,5.017279836814924,5.003946305945459,5.081404364984463,5.19295685089021,5.214935757608986,5.2574953720277815,5.278114659230517,5.2832037287379885,5.389071729816501,5.5093883366279774,5.579729825986222,5.616771097666572,5.645446897643238,-4,-4,-4,-5,-5,-6,-6,-6,-4,-1,0,2,4,5,6,7,7,7,5,3,2,0,0,-1,0.6365768290715511,0.6365768290715511,0.6365768290715511,1.0224509277025458,1.172482137234565,0.6365768290715511,1.0260415958332743,1.5216989981260935,0.6365768290715511,1.0224509277025458,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.0260415958332743,1.5216989981260935,1.6992786164338898,0.6365768290715511,1.0260415958332743,0.6365768290715511,0.371563556432483,0.85015092936961
2010-02-24,5.648974238161206,5.493061443340548,5.429345628954441,5.4116460518550396,5.429345628954441,5.429345628954441,5.472270673671475,5.497168225293202,5.572154032177765,5.6937321388027,5.71042701737487,5.713732805509369,5.7430031878094825,5.730099782973574,5.746203190540153,5.700443573390687,5.680172609017068,5.703782474656201,5.869296913133774,5.910796644040527,5.736572297479192,5.652489180268651,5.501258210544727,5.389071729816501,-1,0,-1,1,-1,-2,-2,-1,0,3,5,6,7,10,11,11,11,10,8,6,7,6,6,5,1.0260415958332743,1.5216989981260935,0.6365768290715511,1.0224509277025458,1.0260415958332743,1.5216989981260935,2.0425181875752383,2.3832429960115,2.6369121732688705,2.8898160479624417,3.0914968955383704,3.259249719006474,3.4028626609812167,3.5544905510752844,3.6402142821326553,0.6365768290715511,1.0224509277025458,1.0260415958332743,1.7783364488959144,0.6365768290715511,1.0260415958332743,1.5216989981260935,2.0425181875752383,0.6365768290715511
2010-02-25,5.10594547390058,5.0369526024136295,4.912654885736052,4.90527477843843,4.941642422609304,5.003946305945459,5.351858133476067,5.389071729816501,5.537334267018537,5.58724865840025,5.488937726156687,5.4638318050256105,5.472270673671475,5.517452896464707,5.198497031265826,5.176149732573829,5.111987788356544,4.9344739331306915,4.919980925828125,4.919980925828125,4.875197323201151,4.77912349311153,4.04305126783455,4.02535169073515,4,3,3,3,2,1,0,-2,0,2,5,7,7,8,8,6,6,6,6,5,5,4,3,2,1.0224509277025458,1.3001916620664788,1.415853163361435,1.6114359150967734,0.6365768290715511,0.6365768290715511,1.3029127521808397,1.6992786164338898,1.0260415958332743,1.3029127521808397,2.0412203288596382,2.5352828571130672,2.864483986944037,3.111735949310297,3.3098128198603027,3.4468078929142076,3.5923685537330927,3.697343532526066,3.772071045000701,3.8416005411316,3.8792931808052273,4.017103481878653,4.101981989351312,4.166355098198372
2010-02-26,3.970291913552122,3.8501476017100584,3.8501476017100584,3.828641396489095,3.9512437185814275,3.9889840465642745,3.9318256327243257,3.8501476017100584,4.07753744390572,4.330733340286331,4.290459441148391,4.418840607796598,4.406719247264253,4.5217885770490405,4.543294782270004,4.51085950651685,4.382026634673881,4.382026634673881,4.2626798770413155,4.2626798770413155,4.442651256490317,4.6443908991413725,4.564348191467836,4.204692619390966,1,0,0,0,0,0,0,0,0,1,2,3,4,5,5,5,4,3,3,3,2,2,1,0,4.213755901102586,4.259011183777335,4.284000269375321,4.308380094505583,4.3321796622793,4.355425952876702,4.378144107409657,4.389250479763201,4.411221292953157,0.6365768290715511,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.5195132049061133,1.6134299337036377,2.201659174404085,2.569554123848285,2.7843937676895436,2.837908188360424,2.8887037007954675,2.937043277205311,3.130263166511597,3.292126286607793,3.4314032237192214
2010-02-27,3.6635616461296463,3.58351893845611,3.4339872044851463,3.4011973816621555,3.4657359027997265,3.4011973816621555,3.4657359027997265,3.5553480614894135,3.970291913552122,4.189654742026425,4.499809670330265,4.9344739331306915,4.356708826689592,4.48863636973214,4.564348191467836,4.663439094112067,4.624972813284271,4.634728988229636,4.6443908991413725,4.663439094112067,4.59511985013459,4.8283137373023015,4.727387818712341,4.820281565605037,-1,-1,-1,-1,-1,-3,-4,-4,-4,-3,-2,-2,-1,-1,0,0,0,0,0,0,0,0,0,-1,3.527830032595521,3.639426570394406,3.7184382563554808,3.811539466849824,3.8784662218993033,3.9583339082913964,3.9919426286040194,4.024458434757935,0.6365768290715511,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.0260415958332743,1.5216989981260935,2.0425181875752383,2.3832429960115,2.6369121732688705,2.757475084429733,2.865053949911875,0.6365768290715511,1.0260415958332743,0.371563556432483,0.6365768290715511
2010-02-28,4.844187086458591,4.74493212836325,4.7535901911063645,4.859812404361672,4.9344739331306915,4.983606621708336,4.941642422609304,4.787491742782046,4.74493212836325,4.3694478524670215,4.394449154672439,3.6375861597263857,3.044522437723423,3.044522437723423,2.70805020110221,2.6390573296152584,2.833213344056216,2.772588722239781,3.091042453358316,4.290459441148391,4.454347296253507,4.6913478822291435,4.859812404361672,5.087596335232384,-1,-1,-1,-2,-3,-2,-2,-1,-1,2,3,3,4,4,4,3,1,0,-2,-2,-2,-2,-2,-3,0.6365768290715511,0.371563556432483,0.85015092936961,0.6365768290715511,0.6365768290715511,1.0260415958332743,1.918392120161421,2.382320061012899,2.6979998652487085,1.918392120161421,2.6361960973342264,3.0914968955383704,3.325755186495297,3.5544905510752844,3.761665123839584,2.0980179272527715,2.8384934971274993,3.131136910560194,3.325755186495297,3.432372999130605,3.528710701961115,3.579901291544191,0.6365768290715511,1.4182774069729414
2010-03-01,4.248495242049359,4.0943445622221,3.7612001156935624,3.58351893845611,3.58351893845611,3.4011973816621555,3.258096538021482,3.1780538303479458,2.8903717578961645,3.258096538021482,3.6888794541139363,3.8066624897703196,3.9512437185814275,4.127134385045092,4.2626798770413155,4.2626798770413155,4.189654742026425,4.330733340286331,4.465908118654584,4.5217885770490405,4.564348191467836,4.499809670330265,4.574710978503383,4.605170185988092,-3,-4,-4,-4,-5,-4,-4,-4,-4,-3,-2,-1,-2,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,2.0980179272527715,2.570319527636131,2.785011242238338,2.9616582932202395,3.050220458838061,3.188416617383492,3.2596338173403683,3.37314078387963,3.4326960487215263,3.5290040861498118,3.616846251214105,3.663818023518565,3.708682081410116,3.782597457987688,3.8514233832992164,3.9333930311643384,3.992865393272247,4.079738409832738,4.1596640283427435,4.22053658745986,4.26549281841793,4.308514638737202,4.36118596880203,4.400357591358605
2010-03-02,4.624972813284271,4.624972813284271,4.6913478822291435,4.6913478822291435,4.7535901911063645,4.718498871295094,4.795790545596741,4.836281906951478,4.9344739331306915,5.10594547390058,5.135798437050262,4.418840607796598,4.1588830833596715,3.6375861597263857,3.6375861597263857,3.6109179126442243,3.4339872044851463,3.332204510175204,3.367295829986474,3.5553480614894135,3.8066624897703196,4.762173934797756,4.941642422609304,4.867534450455582,-2,-2,-2,-3,-5,-6,-6,-6,-5,0,2,4,6,6,7,8,8,8,7,7,5,5,3,0,4.422088340247728,0.6365768290715511,0.6365768290715511,0.6365768290715511,1.0224509277025458,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.0260415958332743,1.7783364488959144,2.570319527636131,3.050220458838061,3.37314078387963,3.616846251214105,3.8126445614478675,3.976311495310508,4.116921116401006,4.1940390562533,4.25291403621107,4.296468746312235,0.6365768290715511,1.0260415958332743,1.4182774069729414,0.6365768290715511
2010-03-03,4.700480365792417,4.584967478670572,4.532599493153256,5.0689042022202315,5.187385805840755,4.912654885736052,4.718498871295094,4.74493212836325,4.804021044733257,4.844187086458591,4.897839799950911,4.990432586778736,5.111987788356544,5.313205979041787,5.442417710521793,5.5134287461649825,5.4680601411351315,5.429345628954441,5.41610040220442,5.236441962829949,5.017279836814924,4.976733742420574,4.820281565605037,4.90527477843843,3,0,-2,-1,-1,-1,-1,-2,-1,0,1,2,3,4,5,5,6,5,4,3,3,2,1,2,1.0260415958332743,0.6365768290715511,0.6365768290715511,1.6134299337036377,2.2965670206684825,2.6361960973342264,2.8892600290434745,0.6365768290715511,0.6365768290715511,0.6365768290715511,1.4182774069729414,1.9823798288367047,2.340843805111136,2.604170070614818,2.8124102164264526,2.984671326194566,3.071303460401065,3.2422016501716975,0.6365768290715511,1.0260415958332743,1.5216989981260935,0.6365768290715511,1.0224509277025458,1.0260415958332743
2010-03-04,4.59511985013459,4.624972813284271,4.6913478822291435,4.844187086458591,4.836281906951478,4.804021044733257,4.820281565605037,4.844187086458591,4.882801922586371,4.844187086458591,5.056245805348308,5.236441962829949,5.3981627015177525,5.472270673671475,5.53338948872752,5.424950017481403,5.44673737166631,5.407171771460119,5.5093883366279774,5.568344503761097,5.54907608489522,5.545177444479562,5.575949103146316,5.598421958998375,2,1,1,1,0,0,-1,-1,0,1,3,3,4,6,7,7,5,3,3,3,3,3,2,2,1.7783364488959144,2.0425181875752383,2.3832429960115,2.6369121732688705,0.6365768290715511,1.0260415958332743,1.0260415958332743,1.5216989981260935,1.6992786164338898,2.151762203259462,2.340843805111136,2.604170070614818,2.7285062096695922,2.914522218128448,3.007166651179654,3.151025157960026,1.4182774069729414,2.2027647577118348,0.6365768290715511,1.0224509277025458,1.0260415958332743,1.7783364488959144,2.2027647577118348,2.570319527636131
2010-03-05,5.517452896464707,4.499809670330265,2.772588722239781,2.995732273553991,2.772588722239781,2.6390573296152584,2.833213344056216,2.995732273553991,2.995732273553991,3.2188758248682006,3.2188758248682006,2.8903717578961645,2.4849066497880004,2.8903717578961645,2.70805020110221,2.833213344056216,2.833213344056216,2.9444389791664403,3.1354942159291497,3.4339872044851463,3.332204510175204,3.4011973816621555,3.044522437723423,2.70805020110221,1,3,2,1,0,-1,-2,-3,-2,-1,0,2,2,3,3,2,3,2,1,0,0,0,-1,-2,2.8898160479624417,3.169685580677429,3.325755186495297,3.6044102974874863,3.8413859258287055,4.0007662152625345,4.152298955482657,4.283862385886651,4.410978456623649,4.566533302373173,4.663816381420824,4.717158687936139,4.76779910943631,4.826792580930363,4.882498846360381,1.7783364488959144,1.0260415958332743,1.4182774069729414,1.9823798288367047,2.340843805111136,2.604170070614818,2.914522218128448,3.188416617383492,3.4031953843248286
2010-03-06,2.995732273553991,2.833213344056216,2.5649493574615367,2.6390573296152584,2.772588722239781,2.4849066497880004,2.995732273553991,2.833213344056216,3.332204510175204,3.1780538303479458,3.4011973816621555,3.295836866004329,3.6888794541139363,3.970291913552122,4.189654742026425,4.5217885770490405,4.6443908991413725,4.605170185988092,4.605170185988092,4.6443908991413725,4.574710978503383,4.343805421853684,4.248495242049359,4.430816798843313,-2,-3,-3,-4,-4,-5,-5,-5,-5,-3,-2,-1,0,1,1,2,2,1,-1,-1,-1,-3,-4,-3,3.579901291544191,3.7300213974451113,3.822098297900159,3.9243467551169777,4.033000931981049,4.130997879870137,4.20707783220934,4.290048397777529,4.355297574931857,4.40562108352751,4.4272389774954295,1.0260415958332743,1.0260415958332743,1.4182774069729414,1.7783364488959144,1.6134299337036377,1.0260415958332743,1.4182774069729414,1.9823798288367047,2.340843805111136,2.4997952622817508,2.570319527636131,2.698673039289613,2.984671326194566
2010-03-07,4.143134726391533,3.9512437185814275,3.9889840465642745,4.23410650459726,4.276666119016055,4.143134726391533,4.07753744390572,4.248495242049359,4.31748811353631,4.219507705176107,4.060443010546419,4.248495242049359,4.430816798843313,4.532599493153256,4.61512051684126,4.6913478822291435,4.890349128221754,4.890349128221754,4.90527477843843,4.859812404361672,4.8283137373023015,4.762173934797756,4.74493212836325,4.2626798770413155,-3,-4,-5,-6,-5,-5,-6,-7,-5,-3,-2,-1,0,1,0,0,0,0,-1,-1,-1,-1,-1,-3,3.1315734964654043,3.2596338173403683,3.37314078387963,3.475067230228611,3.5675589188773804,3.652215469742345,3.6975913947159578,0.371563556432483,0.6418538861723947,1.0260415958332743,1.7783364488959144,2.2027647577118348,2.4997952622817508,1.0260415958332743,1.5216989981260935,1.4182774069729414,1.9823798288367047,2.2027647577118348,0.6365768290715511,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.5173226235262949
2010-03-08,4.343805421853684,4.23410650459726,4.31748811353631,4.330733340286331,4.1588830833596715,4.30406509320417,4.127134385045092,4.1588830833596715,4.189654742026425,3.784189633918261,3.4011973816621555,3.367295829986474,3.295836866004329,3.4011973816621555,3.4965075614664802,3.5263605246161616,3.784189633918261,3.9318256327243257,4.04305126783455,4.1588830833596715,3.871201010907891,3.332204510175204,3.044522437723423,2.833213344056216,-4,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-3,-2,-2,-2,-2,-2,-2,-3,-2,-3,-3,-4,-4,1.0260415958332743,1.5216989981260935,1.851599469584072,2.0992441689760155,2.4239173781615704,2.5710843460290524,2.6993457604720636,2.8130106367386967,2.9851767596144745,3.170105660498771,3.242592351485517,3.3101779832749867,3.3734835430946397,0.371563556432483,0.85015092936961,1.172482137234565,1.0260415958332743,1.7783364488959144,2.2027647577118348,2.6369121732688705,2.9386326815134183,3.2596338173403683,3.5290040861498118,3.719408659148759
2010-03-09,1.791759469228055,2.0794415416798357,2.1972245773362196,2.3978952727983707,2.6390573296152584,2.4849066497880004,2.6390573296152584,3.044522437723423,2.9444389791664403,2.9444389791664403,2.70805020110221,3.044522437723423,2.995732273553991,3.044522437723423,3.044522437723423,3.1780538303479458,3.091042453358316,2.70805020110221,2.833213344056216,2.833213344056216,3.295836866004329,3.1354942159291497,3.332204510175204,3.9512437185814275,-5,-5,-6,-6,-7,-7,-8,-8,-6,-5,-4,-3,-2,-1,0,1,1,1,0,0,-2,-2,-5,-2,3.8512108660313884,3.9926809084456005,4.116595171156921,4.22683374526818,4.308245532169378,4.400112102220266,4.448282430450947,4.4942386252808095,4.538175317163813,4.598447640227264,4.667957174086856,4.7329475559299174,4.793970708879755,4.858493705803434,4.925585628056508,4.988457849151553,5.047609896887617,5.108850341593211,5.143358026509894,5.1716764655806395,5.194233813004714,0.6365768290715511,1.0224509277025458,1.0260415958332743
2010-03-10,3.8501476017100584,3.9512437185814275,3.8918202981106265,4.127134385045092,4.07753744390572,4.454347296253507,4.442651256490317,4.477336814478207,4.718498871295094,4.663439094112067,4.2626798770413155,3.9889840465642745,3.8918202981106265,3.8066624897703196,3.5263605246161616,3.6375861597263857,3.713572066704308,3.5553480614894135,3.4965075614664802,3.5263605246161616,3.9512437185814275,4.143134726391533,4.23410650459726,4.499809670330265,-5,-6,-6,-7,-8,-7,-9,-8,-4,-1,2,5,7,8,9,9,8,8,6,5,3,2,4,3,1.3029127521808397,1.0260415958332743,1.3029127521808397,1.5195132049061133,1.8500283773520307,2.0980179272527715,2.423031246069913,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.4182774069729414,1.9823798288367047,1.4182774069729414,1.4182774069729414,2.0980179272527715,2.423031246069913,2.72785282839839,2.9139797716817317,3.1112906141882632,3.2418107961506966,3.3572454941329726,3.417726683613366,3.515418525752178,3.6044102974874863
2010-03-11,4.624972813284271,4.672828834461906,4.976733742420574,4.962844630259907,4.948759890378168,5.0689042022202315,4.912654885736052,4.983606621708336,5.087596335232384,5.214935757608986,5.298317366548036,5.41610040220442,5.267858159063328,5.123963979403259,5.093750200806762,5.099866427824199,5.099866427824199,5.043425116919247,5.247024072160486,5.351858133476067,5.407171771460119,5.37989735354046,5.393627546352362,5.4116460518550396,-1,-1,-4,-4,-3,-4,-4,-4,-1,1,3,5,6,7,8,8,9,8,6,5,4,3,4,2,0.6365768290715511,0.6365768290715511,0.371563556432483,1.0260415958332743,0.6365768290715511,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.3001916620664788,0.6365768290715511,0.6365768290715511,1.4182774069729414,1.9823798288367047,2.340843805111136,2.604170070614818,2.864483986944037,1.0260415958332743,1.3029127521808397,1.0260415958332743,1.6134299337036377,1.918392120161421,2.151762203259462,2.462149662665384,2.5352828571130672
2010-03-12,5.365976015021851,5.752572638825633,4.0943445622221,3.6635616461296463,3.4011973816621555,3.332204510175204,3.044522437723423,2.9444389791664403,2.995732273553991,2.70805020110221,2.995732273553991,3.1780538303479458,2.70805020110221,2.5649493574615367,2.5649493574615367,2.833213344056216,2.833213344056216,2.8903717578961645,2.995732273553991,3.4965075614664802,3.9889840465642745,4.007333185232471,3.970291913552122,4.5217885770490405,5,10,8,6,5,4,3,3,4,5,6,7,8,9,9,9,8,8,7,4,2,0,2,1,2.864483986944037,3.4885975719429885,3.708436953329467,3.888549649242504,4.071928522937768,4.186923743515194,4.314282982587362,4.4272389774954295,4.494350350882848,1.4182774069729414,2.2027647577118348,2.6369121732688705,3.050220458838061,3.2932409068235073,3.4610373820181723,1.4182774069729414,1.4182774069729414,1.4182774069729414,1.0260415958332743,1.3029127521808397,0.6365768290715511,0.6365768290715511,1.6134299337036377,2.201659174404085
2010-03-13,4.382026634673881,4.276666119016055,3.871201010907891,3.713572066704308,3.7376696182833684,3.7376696182833684,3.6635616461296463,3.9318256327243257,4.248495242049359,4.418840607796598,4.382026634673881,4.343805421853684,4.3694478524670215,4.276666119016055,4.30406509320417,4.23410650459726,4.07753744390572,4.127134385045092,4.07753744390572,4.330733340286331,4.3694478524670215,4.174387269895637,3.9889840465642745,3.7376696182833684,0,0,-1,-1,0,0,0,-1,0,1,2,4,5,7,7,7,8,7,6,5,4,3,3,3,2.569554123848285,2.837908188360424,3.00617753141553,0.6365768290715511,1.4182774069729414,1.9823798288367047,2.2027647577118348,0.6365768290715511,1.0260415958332743,1.918392120161421,2.382320061012899,2.6361960973342264,2.8892600290434745,3.091042453358316,3.2588654730843594,3.402529826895934,3.5542045507873348,3.6630486940794147,3.7612001156935624,3.887935209899056,3.9670792111762245,4.056123349401903,4.123417809707808,0.6365768290715511
2010-03-14,3.6375861597263857,3.8066624897703196,4.189654742026425,4.23410650459726,4.330733340286331,4.394449154672439,4.394449154672439,4.663439094112067,4.465908118654584,4.543294782270004,4.51085950651685,4.30406509320417,4.23410650459726,4.23410650459726,4.3694478524670215,4.430816798843313,4.465908118654584,4.553876891600541,4.727387818712341,4.6913478822291435,4.762173934797756,4.663439094112067,4.727387818712341,4.477336814478207,2,2,2,2,2,1,1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,1.4182774069729414,1.7783364488959144,2.0425181875752383,0.6365768290715511,0.6365768290715511,0.371563556432483,1.4182774069729414,1.9823798288367047,2.340843805111136,2.4997952622817508,2.7285062096695922,2.8390784635086144,3.050220458838061,3.188416617383492,3.3098128198603027,3.37314078387963,3.4326960487215263,0.371563556432483,0.6365768290715511,1.0260415958332743,1.7783364488959144,2.2965670206684825,2.570319527636131,2.698673039289613
2010-03-15,4.6443908991413725,4.867534450455582,5.0369526024136295,5.3981627015177525,5.170483995038151,4.890349128221754,4.248495242049359,4.110873864173311,3.9318256327243257,3.784189633918261,3.6109179126442243,3.295836866004329,3.091042453358316,3.332204510175204,3.091042453358316,3.1354942159291497,3.1354942159291497,2.8903717578961645,3.258096538021482,3.970291913552122,3.4339872044851463,3.5263605246161616,3.6635616461296463,3.8066624897703196,0,0,2,1,2,2,1,0,1,1,1,2,2,2,3,3,4,4,3,3,1,2,-1,-1,2.9381031607173544,3.0914968955383704,3.325755186495297,1.0260415958332743,1.6134299337036377,2.498973906999436,2.8892600290434745,3.1692653243148663,3.3253956682458736,3.5542045507873348,3.740285242173836,3.9328055446106744,4.145037676537619,4.308110951723713,4.4323632215627224,4.557134736949535,4.676373944994423,4.763967197735089,4.8303915770972665,4.868918108144241,4.892677243125585,4.906015244966153,4.919177683607421,0.6365768290715511
2010-03-16,4.127134385045092,4.1588830833596715,4.290459441148391,4.219507705176107,4.02535169073515,3.9318256327243257,4.02535169073515,4.276666119016055,4.382026634673881,4.290459441148391,4.30406509320417,4.30406509320417,3.9889840465642745,4.04305126783455,4.110873864173311,4.174387269895637,3.9889840465642745,3.828641396489095,4.007333185232471,4.143134726391533,4.1588830833596715,4.219507705176107,4.454347296253507,4.499809670330265,-3,-3,-4,-4,-6,-7,-7,-7,-3,-1,1,2,4,5,6,6,7,7,4,3,2,2,4,4,0.6365768290715511,0.6365768290715511,1.0224509277025458,1.3001916620664788,0.6365768290715511,0.6365768290715511,1.0224509277025458,0.6365768290715511,1.0260415958332743,1.5216989981260935,2.0425181875752383,2.2512917986064953,1.0260415958332743,1.5216989981260935,1.851599469584072,1.0260415958332743,1.5216989981260935,2.0425181875752383,2.2512917986064953,2.5360749363624,2.757475084429733,1.0260415958332743,1.4182774069729414,1.4182774069729414
2010-03-17,4.343805421853684,3.7376696182833684,4.430816798843313,4.454347296253507,3.7376696182833684,2.9444389791664403,3.332204510175204,3.5263605246161616,3.5553480614894135,3.367295829986474,3.332204510175204,3.1780538303479458,3.1354942159291497,3.295836866004329,3.044522437723423,3.091042453358316,3.2188758248682006,3.1780538303479458,3.367295829986474,3.6888794541139363,3.9512437185814275,4.219507705176107,4.204692619390966,4.343805421853684,3,2,1,2,2,2,1,1,1,2,3,5,5,6,6,7,7,7,5,3,2,1,-1,-1,1.4182774069729414,1.0260415958332743,1.0260415958332743,2.0425181875752383,2.3832429960115,2.698673039289613,3.028683373693677,3.325755186495297,3.5544905510752844,3.708191765146309,3.822098297900159,3.9243467551169777,4.017103481878653,4.086984207815808,1.4182774069729414,1.4182774069729414,1.0260415958332743,1.3029127521808397,0.6365768290715511,0.6365768290715511,0.6365768290715511,0.371563556432483,0.6365768290715511,1.7783364488959144
2010-03-18,4.276666119016055,4.499809670330265,4.574710978503383,4.5217885770490405,4.465908118654584,4.430816798843313,4.394449154672439,4.51085950651685,4.709530201312334,4.912654885736052,4.976733742420574,5.117993812416755,5.19295685089021,5.308267697401205,5.429345628954441,5.393627546352362,5.342334251964811,5.313205979041787,5.327876168789581,5.332718793265369,5.3471075307174685,5.424950017481403,5.407171771460119,5.480638923341991,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,0,1,2,3,4,3,2,2,2,2,2,2,2,2,2.3832429960115,2.698673039289613,2.9381031607173544,3.028683373693677,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.5173226235262949,1.0260415958332743,1.5216989981260935,1.851599469584072,0.6365768290715511,1.0260415958332743,1.5216989981260935,0.6365768290715511,1.4182774069729414,1.4182774069729414,1.6134299337036377,1.918392120161421,2.151762203259462,0.6365768290715511,0.6365768290715511,1.0224509277025458,0.6365768290715511
2010-03-19,5.488937726156687,5.521460917862246,5.517452896464707,5.5134287461649825,5.43372200355424,5.420534999272286,5.407171771460119,5.402677381872279,5.3706380281276624,5.384495062789089,5.44673737166631,5.521460917862246,5.5053315359323625,5.5254529391317835,5.4510384535657,5.497168225293202,5.480638923341991,5.459585514144159,5.484796933490655,5.41610040220442,5.332718793265369,5.384495062789089,5.198497031265826,5.198497031265826,2,3,3,3,3,3,3,2,3,3,3,4,5,5,7,7,7,7,7,6,6,5,4,4,1.0224509277025458,1.3001916620664788,1.5173226235262949,1.0260415958332743,0.6365768290715511,0.6365768290715511,1.0224509277025458,1.5195132049061133,1.8500283773520307,2.2502386126218363,2.423031246069913,0.6365768290715511,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.0260415958332743,0.6365768290715511,1.0224509277025458,1.3001916620664788,1.0260415958332743,1.918392120161421,2.2965670206684825,0.6365768290715511,1.0260415958332743
2010-03-20,5.214935757608986,5.198497031265826,5.37989735354046,5.375278407684165,6.55250788703459,0,0,6.161207321695077,5.308267697401205,5.616771097666572,5.945420608606575,5.840641657373398,5.056245805348308,4.174387269895637,3.9512437185814275,3.871201010907891,3.6375861597263857,3.295836866004329,3.1354942159291497,2.995732273553991,3.1780538303479458,3.091042453358316,3.332204510175204,3.7376696182833684,4,5,4,4,6,5,9,7,7,7,7,8,8,7,10,10,10,9,8,7,7,7,6,5,0.6365768290715511,1.0260415958332743,1.0260415958332743,1.0260415958332743,1.7783364488959144,1.0260415958332743,2.570319527636131,3.188416617383492,3.5923685537330927,3.8607297110405954,4.087152091640596,4.259152536523347,4.453765731828859,4.603268378698495,4.74501908110449,4.869148531740637,4.951522029603749,5.012832877639743,5.07060087526369,5.1010242938239365,5.119908146573998,5.148888853056108,5.182064409723787,5.209322204976474
